addr,name,unit,confidence,name_source
0x00140D80,memcard_00140D80,memcard.c,reached,generated
0x00140E20,memcard_00140E20,memcard.c,reached,generated
0x00140EA8,memcard_00140EA8,memcard.c,reached,generated
0x00140F48,memcard_00140F48,memcard.c,reached,generated
0x00140FD0,memcard_00140FD0,memcard.c,reached,generated
0x00141068,memcard_00141068,memcard.c,unreferenced,generated
0x001410F0,memcard_001410F0,memcard.c,reached,generated
0x001411F8,memcard_001411F8,memcard.c,unreferenced,generated
0x00141218,memcard_00141218,memcard.c,reached,generated
0x001412A0,memcard_001412A0,memcard.c,reached,generated
0x00141330,memcard_00141330,memcard.c,reached,generated
0x001413E8,memcard_001413E8,memcard.c,unreferenced,generated
0x00141478,memcard_00141478,memcard.c,reached,generated
0x00141530,memcard_00141530,memcard.c,unreferenced,generated
0x001415C0,memcard_001415C0,memcard.c,reached,generated
0x00141648,memcard_00141648,memcard.c,reached,generated
0x00141700,adpcm_00141700,adpcm.c,reached,generated
0x00141768,adpcm_00141768,adpcm.c,reached,generated
0x001417D8,adpcm_001417D8,adpcm.c,reached,generated
0x00141860,adpcm_00141860,adpcm.c,reached,generated
0x00141958,adpcm_00141958,adpcm.c,unreferenced,generated
0x00141A00,adpcm_00141A00,adpcm.c,reached,generated
0x00141A40,adpcm_00141A40,adpcm.c,reached,generated
0x00141AD0,adpcm_00141AD0,adpcm.c,reached,generated
0x00141BA0,adpcm_00141BA0,adpcm.c,unreferenced,generated
0x00141CF0,adpcm_00141CF0,adpcm.c,unreferenced,generated
0x00141D58,adpcm_00141D58,adpcm.c,reached,generated
0x00141DA0,adpcm_00141DA0,adpcm.c,unreferenced,generated
0x00141E40,adpcm_00141E40,adpcm.c,reached,generated
0x00141E98,adpcm_00141E98,adpcm.c,reached,generated
0x00141F20,adpcm_00141F20,adpcm.c,unreferenced,generated
0x00141F68,adpcm_00141F68,adpcm.c,reached,generated
0x00141F78,adpcm_00141F78,adpcm.c,reached,generated
0x00141F98,adpcm_00141F98,adpcm.c,reached,generated
0x00142038,adpcm_00142038,adpcm.c,reached,generated
0x00142090,adpcm_00142090,adpcm.c,reached,generated
0x00142158,adpcm_00142158,adpcm.c,reached,generated
0x001421D8,adpcm_001421D8,adpcm.c,unreferenced,generated
0x001421E8,adpcm_001421E8,adpcm.c,unreferenced,generated
0x001421F8,adpcm_001421F8,adpcm.c,reached,generated
0x00142210,adpcm_00142210,adpcm.c,reached,generated
0x001423B8,adpcm_001423B8,adpcm.c,reached,generated
0x00142608,adpcm_00142608,adpcm.c,reached,generated
0x00142668,adpcm_00142668,adpcm.c,reached,generated
0x001426F8,adpcm_001426F8,adpcm.c,reached,generated
0x001427B0,adpcm_001427B0,adpcm.c,reached,generated
0x00142878,adpcm_00142878,adpcm.c,reached,generated
0x001428F0,adpcm_001428F0,adpcm.c,reached,generated
0x001429A0,adpcm_001429A0,adpcm.c,reached,generated
0x00142A18,Frame1Clear,adpcm.c,reached,trace_string
0x00142A80,adpcm_00142A80,adpcm.c,reached,generated
0x00142B08,adpcm_00142B08,adpcm.c,reached,generated
0x00142B40,adpcm_00142B40,adpcm.c,reached,generated
0x00142BA0,adpcm_00142BA0,adpcm.c,reached,generated
0x00142BC8,adpcm_00142BC8,adpcm.c,reached,generated
0x00142C08,adpcm_00142C08,adpcm.c,reached,generated
0x00142C70,adpcm_00142C70,adpcm.c,reached,generated
0x00142CB8,adpcm_00142CB8,adpcm.c,unreferenced,generated
0x00142CC0,adpcm_00142CC0,adpcm.c,unreferenced,generated
0x00142CC8,adpcm_00142CC8,adpcm.c,reached,generated
0x00142CD0,adpcm_00142CD0,adpcm.c,unreferenced,generated
0x00142CD8,adpcm_00142CD8,adpcm.c,unreferenced,generated
0x00142CE0,adpcm_00142CE0,adpcm.c,reached,generated
0x00142DE8,adpcm_00142DE8,adpcm.c,reached,generated
0x00142F10,adpcm_00142F10,adpcm.c,reached,generated
0x00142F98,adpcm_00142F98,adpcm.c,reached,generated
0x00143010,adpcm_00143010,adpcm.c,reached,generated
0x00143060,adpcm_00143060,adpcm.c,reached,generated
0x00143138,adpcm_00143138,adpcm.c,reached,generated
0x00143188,adpcm_00143188,adpcm.c,unreferenced,generated
0x00143210,adpcm_00143210,adpcm.c,reached,generated
0x001432F8,adpcm_001432F8,adpcm.c,reached,generated
0x001433A8,dbgPrintf,adpcm.c,reached,manual
0x001434B0,adpcm_001434B0,adpcm.c,reached,generated
0x00143520,adpcm_00143520,adpcm.c,reached,generated
0x001435C8,adpcm_001435C8,adpcm.c,unreferenced,generated
0x00143678,adpcm_00143678,adpcm.c,reached,generated
0x001436F0,adpcm_001436F0,adpcm.c,reached,generated
0x00143740,adpcm_00143740,adpcm.c,reached,generated
0x001437C0,adpcm_001437C0,adpcm.c,reached,generated
0x00143858,adpcm_00143858,adpcm.c,reached,generated
0x001438C8,adpcm_001438C8,adpcm.c,reached,generated
0x00143908,adpcm_00143908,adpcm.c,reached,generated
0x00143918,adpcm_00143918,adpcm.c,reached,generated
0x00143928,adpcm_00143928,adpcm.c,reached,generated
0x001439E0,adpcm_001439E0,adpcm.c,reached,generated
0x00143A28,adpcm_00143A28,adpcm.c,reached,generated
0x00143A78,adpcm_00143A78,adpcm.c,reached,generated
0x00143AA0,InsockAccept,adpcm.c,reached,prose_label
0x00143B10,InsockBind,adpcm.c,reached,prose_label
0x00143B90,InsockConnect,adpcm.c,unreferenced,prose_label
0x00143C20,InsockListen,adpcm.c,reached,prose_label
0x00143C70,InsockRecv,adpcm.c,reached,prose_label
0x00143CC8,InsockSend,adpcm.c,unreferenced,prose_label
0x00143D20,InsockShutdown,adpcm.c,reached,prose_label
0x00143D80,InsockSocket,adpcm.c,reached,prose_label
0x00143DE8,InsockTerminate,adpcm.c,reached,prose_label
0x00143E60,InsockAbort,adpcm.c,reached,prose_label
0x00143EA8,adpcm_00143EA8,adpcm.c,reached,generated
0x00143FF0,inrecv_00143FF0,inrecv.c,reached,generated
0x00144128,inrecv_00144128,inrecv.c,reached,generated
0x00144188,inrecv_00144188,inrecv.c,reached,generated
0x001441F0,inrecv_001441F0,inrecv.c,unreferenced,generated
0x00144220,inrecv_00144220,inrecv.c,reached,generated
0x001442E8,inrecv_001442E8,inrecv.c,reached,generated
0x00144348,inrecv_00144348,inrecv.c,reached,generated
0x00144360,inrecv_00144360,inrecv.c,reached,generated
0x001443C0,inrecv_001443C0,inrecv.c,reached,generated
0x001446A8,inrecv_001446A8,inrecv.c,reached,generated
0x00144840,Creating_network_setup_file,inrecv.c,reached,prose_label
0x001449A0,inrecv_001449A0,inrecv.c,reached,generated
0x001449E8,inrecv_001449E8,inrecv.c,reached,generated
0x00144AA8,inrecv_00144AA8,inrecv.c,reached,generated
0x00144B30,inrecv_00144B30,inrecv.c,reached,generated
0x00144B48,inrecv_00144B48,inrecv.c,reached,generated
0x00144BD0,inrecv_00144BD0,inrecv.c,reached,generated
0x00144C90,inrecv_00144C90,inrecv.c,reached,generated
0x00144D08,inrecv_00144D08,inrecv.c,reached,generated
0x00144E08,inrecv_00144E08,inrecv.c,reached,generated
0x00144EB0,inrecv_00144EB0,inrecv.c,reached,generated
0x00144F20,inrecv_00144F20,inrecv.c,reached,generated
0x00145058,inrecv_00145058,inrecv.c,reached,generated
0x00145100,inrecv_00145100,inrecv.c,reached,generated
0x00145180,inrecv_00145180,inrecv.c,reached,generated
0x001453D0,inrecv_001453D0,inrecv.c,reached,generated
0x00145418,inrecv_00145418,inrecv.c,reached,generated
0x00145440,inrecv_00145440,inrecv.c,reached,generated
0x00145468,inrecv_00145468,inrecv.c,reached,generated
0x00145498,inrecv_00145498,inrecv.c,reached,generated
0x00145530,inrecv_00145530,inrecv.c,reached,generated
0x00145578,inrecv_00145578,inrecv.c,unreferenced,generated
0x001455A0,inrecv_001455A0,inrecv.c,unreferenced,generated
0x001455C8,inrecv_001455C8,inrecv.c,reached,generated
0x001455F0,inrecv_001455F0,inrecv.c,reached,generated
0x00145610,func_00145610,,reached,generated
0x00145698,func_00145698,,reached,generated
0x001456E8,func_001456E8,,reached,generated
0x00145700,func_00145700,,reached,generated
0x00145718,func_00145718,,reached,generated
0x00145760,func_00145760,,reached,generated
0x00145840,func_00145840,,reached,generated
0x00145950,func_00145950,,reached,generated
0x00145A38,func_00145A38,,reached,generated
0x00145B80,func_00145B80,,reached,generated
0x00145C78,func_00145C78,,reached,generated
0x00145E00,func_00145E00,,reached,generated
0x00145FD0,func_00145FD0,,reached,generated
0x00145FF8,func_00145FF8,,reached,generated
0x00146000,func_00146000,,reached,generated
0x00146130,func_00146130,,reached,generated
0x00146180,func_00146180,,reached,generated
0x001461C8,func_001461C8,,reached,generated
0x00146210,ui_place_piece,,reached,manual
0x00146260,func_00146260,,unreferenced,generated
0x001462A0,func_001462A0,,reached,generated
0x001462E0,func_001462E0,,reached,generated
0x001462F0,func_001462F0,,reached,generated
0x00146368,func_00146368,,reached,generated
0x00146420,func_00146420,,reached,generated
0x001464D8,func_001464D8,,reached,generated
0x001465A8,func_001465A8,,reached,generated
0x00146628,func_00146628,,reached,generated
0x00146780,bind_00146780,bind.c,reached,generated
0x001467C0,bind_001467C0,bind.c,reached,generated
0x001467F0,func_001467F0,bind.c,unreferenced,generated
0x00146858,bind_00146858,bind.c,reached,generated
0x001468F0,bind_001468F0,bind.c,reached,generated
0x00146988,bind_00146988,bind.c,reached,generated
0x001469B8,bind_001469B8,bind.c,reached,generated
0x00146A10,bind_00146A10,bind.c,reached,generated
0x00146B30,bind_00146B30,bind.c,reached,generated
0x00146C10,bind_00146C10,bind.c,reached,generated
0x00146C40,bind_00146C40,bind.c,reached,generated
0x00146C70,bind_00146C70,bind.c,reached,generated
0x00146CC0,bind_00146CC0,bind.c,reached,generated
0x00146D18,bind_00146D18,bind.c,reached,generated
0x00146D40,bind_00146D40,bind.c,reached,generated
0x00146DD0,bind_00146DD0,bind.c,reached,generated
0x00146E20,bind_00146E20,bind.c,reached,generated
0x00146E78,bind_00146E78,bind.c,reached,generated
0x00146F08,func_00146F08,,reached,generated
0x00146FA8,func_00146FA8,,reached,generated
0x00147058,func_00147058,,reached,generated
0x00147140,text_00147140,text.c,reached,generated
0x00147180,text_00147180,text.c,reached,generated
0x001471A8,text_001471A8,text.c,reached,generated
0x00147218,text_00147218,text.c,reached,generated
0x00147298,text_00147298,text.c,unreferenced,generated
0x00147338,text_00147338,text.c,reached,generated
0x00147398,text_00147398,text.c,reached,generated
0x001474A8,text_001474A8,text.c,unreferenced,generated
0x00147668,text_00147668,text.c,reached,generated
0x001477F8,text_001477F8,text.c,reached,generated
0x00147960,func_00147960,,reached,generated
0x001479F8,func_001479F8,,reached,generated
0x00147A20,func_00147A20,,reached,generated
0x00147A48,func_00147A48,,reached,generated
0x00147A70,func_00147A70,,reached,generated
0x00147A98,func_00147A98,,reached,generated
0x00147AD8,func_00147AD8,,reached,generated
0x00147B00,func_00147B00,,reached,generated
0x00147B08,func_00147B08,,reached,generated
0x00147B78,ui_text_rect,,reached,manual
0x00147C58,func_00147C58,,reached,generated
0x00147C90,ui_char_advance,,reached,manual
0x00147CC8,func_00147CC8,,reached,generated
0x00147D70,func_00147D70,,reached,generated
0x00147E38,func_00147E38,,reached,generated
0x00147E90,code_00147E90,code.c,reached,generated
0x00147ED8,func_00147ED8,code.c,reached,generated
0x00147F30,code_00147F30,code.c,reached,generated
0x00147FB0,code_00147FB0,code.c,unreferenced,generated
0x00147FD8,code_00147FD8,code.c,unreferenced,generated
0x00148000,code_00148000,code.c,reached,generated
0x001480A8,code_001480A8,code.c,unreferenced,generated
0x001481B8,code_001481B8,code.c,reached,generated
0x00148218,code_00148218,code.c,unreferenced,generated
0x00148240,code_00148240,code.c,reached,generated
0x00148268,code_00148268,code.c,reached,generated
0x00148320,code_00148320,code.c,reached,generated
0x00148348,code_00148348,code.c,reached,generated
0x00148370,code_00148370,code.c,reached,generated
0x001483F0,code_001483F0,code.c,reached,generated
0x00148418,code_00148418,code.c,reached,generated
0x00148570,code_00148570,code.c,reached,generated
0x001485D8,code_001485D8,code.c,reached,generated
0x00148600,code_00148600,code.c,reached,generated
0x00148628,code_00148628,code.c,unreferenced,generated
0x00148650,code_00148650,code.c,unreferenced,generated
0x00148668,code_00148668,code.c,reached,generated
0x00148700,code_00148700,code.c,reached,generated
0x00148788,code_00148788,code.c,unreferenced,generated
0x001487B0,code_001487B0,code.c,reached,generated
0x001487D8,fn_null,code.c,unreferenced,prose_label
0x00148818,fn_exit,code.c,unreferenced,prose_label
0x00148858,fn_goto,code.c,unreferenced,prose_label
0x001488A8,fn_call,code.c,unreferenced,prose_label
0x00148900,fn_return,code.c,unreferenced,prose_label
0x00148940,fn_ifcall,code.c,unreferenced,prose_label
0x00148A68,fn_ifgoto,code.c,unreferenced,prose_label
0x00148B80,code_00148B80,code.c,reached,generated
0x00148C00,code_00148C00,code.c,reached,generated
0x00148C48,code_00148C48,code.c,reached,generated
0x00148C60,code_00148C60,code.c,reached,generated
0x00148CA0,code_00148CA0,code.c,reached,generated
0x00148CD8,code_00148CD8,code.c,reached,generated
0x00148D68,code_00148D68,code.c,reached,generated
0x00148D98,code_00148D98,code.c,reached,generated
0x00148E00,code_00148E00,code.c,reached,generated
0x00148E20,code_00148E20,code.c,unreferenced,generated
0x00148E48,code_00148E48,code.c,unreferenced,generated
0x00148E70,code_00148E70,code.c,unreferenced,generated
0x00148EA8,code_00148EA8,code.c,unreferenced,generated
0x00148ED0,code_00148ED0,code.c,reached,generated
0x00148EE8,code_00148EE8,code.c,reached,generated
0x00148F50,code_00148F50,code.c,reached,generated
0x00148F98,code_00148F98,code.c,reached,generated
0x00148FD0,code_00148FD0,code.c,reached,generated
0x00149018,code_00149018,code.c,unreferenced,generated
0x00149050,code_00149050,code.c,unreferenced,generated
0x001490B8,code_001490B8,code.c,reached,generated
0x00149118,code_00149118,code.c,reached,generated
0x00149130,code_00149130,code.c,unreferenced,generated
0x00149140,code_00149140,code.c,reached,generated
0x00149160,code_00149160,code.c,reached,generated
0x00149178,code_00149178,code.c,reached,generated
0x001491A0,code_001491A0,code.c,reached,generated
0x00149258,Exiting,code.c,reached,prose_label
0x001492C0,Canceled,code.c,reached,prose_label
0x001493B8,code_001493B8,code.c,reached,generated
0x001494D8,code_001494D8,code.c,reached,generated
0x00149530,code_00149530,code.c,reached,generated
0x00149618,Can_t_pick,code.c,reached,prose_label
0x00149770,code_00149770,code.c,reached,generated
0x00149A70,code_00149A70,code.c,reached,generated
0x0014A268,func_0014A268,,reached,generated
0x0014A290,func_0014A290,,reached,generated
0x0014A2B0,my_heapadrs,malloc.c,reached,prose_label
0x0014A420,malloc_0014A420,malloc.c,reached,generated
0x0014A530,malloc_0014A530,malloc.c,reached,generated
0x0014A6B8,malloc_0014A6B8,malloc.c,reached,generated
0x0014A740,malloc_0014A740,malloc.c,reached,generated
0x0014A790,malloc_0014A790,malloc.c,reached,generated
0x0014A7D8,malloc_0014A7D8,malloc.c,reached,generated
0x0014A7F8,malloc_0014A7F8,malloc.c,reached,generated
0x0014A910,malloc_0014A910,malloc.c,reached,generated
0x0014ABA0,malloc_0014ABA0,malloc.c,unreferenced,generated
0x0014AF30,malloc_0014AF30,malloc.c,reached,generated
0x0014AFD0,malloc_0014AFD0,malloc.c,reached,generated
0x0014AFE0,malloc_0014AFE0,malloc.c,reached,generated
0x0014B038,malloc_0014B038,malloc.c,unreferenced,generated
0x0014B0A0,malloc_0014B0A0,malloc.c,unreferenced,generated
0x0014B108,malloc_0014B108,malloc.c,unreferenced,generated
0x0014B170,malloc_0014B170,malloc.c,unreferenced,generated
0x0014B1D8,malloc_0014B1D8,malloc.c,unreferenced,generated
0x0014B1E0,malloc_0014B1E0,malloc.c,unreferenced,generated
0x0014B218,malloc_0014B218,malloc.c,reached,generated
0x0014B258,malloc_0014B258,malloc.c,reached,generated
0x0014B3E8,malloc_0014B3E8,malloc.c,reached,generated
0x0014B410,ui_obj_enable,malloc.c,reached,manual
0x0014B458,malloc_0014B458,malloc.c,reached,generated
0x0014B4A0,malloc_0014B4A0,malloc.c,reached,generated
0x0014B520,malloc_0014B520,malloc.c,reached,generated
0x0014B5A0,ui_draw_sprite,malloc.c,reached,manual
0x0014B5D8,malloc_0014B5D8,malloc.c,reached,generated
0x0014B628,malloc_0014B628,malloc.c,unreferenced,generated
0x0014B668,malloc_0014B668,malloc.c,reached,generated
0x0014B6C8,malloc_0014B6C8,malloc.c,reached,generated
0x0014B738,malloc_0014B738,malloc.c,reached,generated
0x0014B7B8,malloc_0014B7B8,malloc.c,reached,generated
0x0014B838,malloc_0014B838,malloc.c,reached,generated
0x0014B898,malloc_0014B898,malloc.c,reached,generated
0x0014B988,malloc_0014B988,malloc.c,reached,generated
0x0014B9D8,malloc_0014B9D8,malloc.c,reached,generated
0x0014BA18,malloc_0014BA18,malloc.c,reached,generated
0x0014BA58,malloc_0014BA58,malloc.c,unreferenced,generated
0x0014BA90,malloc_0014BA90,malloc.c,reached,generated
0x0014BB08,malloc_0014BB08,malloc.c,unreferenced,generated
0x0014BB88,malloc_0014BB88,malloc.c,reached,generated
0x0014BCB8,malloc_0014BCB8,malloc.c,reached,generated
0x0014BCF8,malloc_0014BCF8,malloc.c,reached,generated
0x0014BD10,malloc_0014BD10,malloc.c,reached,generated
0x0014BD80,malloc_0014BD80,malloc.c,reached,generated
0x0014BDF0,malloc_0014BDF0,malloc.c,reached,generated
0x0014BE58,malloc_0014BE58,malloc.c,reached,generated
0x0014BE90,malloc_0014BE90,malloc.c,reached,generated
0x0014BF30,malloc_0014BF30,malloc.c,reached,generated
0x0014BF50,malloc_0014BF50,malloc.c,reached,generated
0x0014BF98,malloc_0014BF98,malloc.c,unreferenced,generated
0x0014BFE0,malloc_0014BFE0,malloc.c,unreferenced,generated
0x0014C008,malloc_0014C008,malloc.c,reached,generated
0x0014C100,malloc_0014C100,malloc.c,reached,generated
0x0014C168,malloc_0014C168,malloc.c,reached,generated
0x0014C1B0,malloc_0014C1B0,malloc.c,reached,generated
0x0014C1F8,malloc_0014C1F8,malloc.c,unreferenced,generated
0x0014C268,malloc_0014C268,malloc.c,reached,generated
0x0014C2F0,malloc_0014C2F0,malloc.c,reached,generated
0x0014C408,malloc_0014C408,malloc.c,reached,generated
0x0014C4A8,malloc_0014C4A8,malloc.c,reached,generated
0x0014C5D0,malloc_0014C5D0,malloc.c,reached,generated
0x0014C5F8,malloc_0014C5F8,malloc.c,unreferenced,generated
0x0014C610,malloc_0014C610,malloc.c,reached,generated
0x0014C670,malloc_0014C670,malloc.c,reached,generated
0x0014C6B0,ui_obj_printf,malloc.c,reached,manual
0x0014C720,malloc_0014C720,malloc.c,unreferenced,generated
0x0014C760,malloc_0014C760,malloc.c,reached,generated
0x0014C7A0,malloc_0014C7A0,malloc.c,reached,generated
0x0014C868,malloc_0014C868,malloc.c,reached,generated
0x0014C8C0,malloc_0014C8C0,malloc.c,reached,generated
0x0014C918,malloc_0014C918,malloc.c,reached,generated
0x0014C990,malloc_0014C990,malloc.c,unreferenced,generated
0x0014C9B8,malloc_0014C9B8,malloc.c,reached,generated
0x0014C9F8,malloc_0014C9F8,malloc.c,reached,generated
0x0014CC18,func_0014CC18,,unreferenced,generated
0x0014CC58,func_0014CC58,,reached,generated
0x0014CCD0,func_0014CCD0,,reached,generated
0x0014CD10,func_0014CD10,,reached,generated
0x0014CD38,func_0014CD38,,reached,generated
0x0014CDB0,func_0014CDB0,,unreferenced,generated
0x0014CDF0,func_0014CDF0,,reached,generated
0x0014CE20,func_0014CE20,,reached,generated
0x0014CE48,func_0014CE48,,reached,generated
0x0014CE90,func_0014CE90,,reached,generated
0x0014CEB8,choose_text_set_pos,,reached,manual
0x0014CFB0,func_0014CFB0,,reached,generated
0x0014D0A0,func_0014D0A0,,reached,generated
0x0014D0E8,func_0014D0E8,,reached,generated
0x0014D128,func_0014D128,,reached,generated
0x0014D170,func_0014D170,,reached,generated
0x0014D1B8,func_0014D1B8,,reached,generated
0x0014D1F8,func_0014D1F8,,reached,generated
0x0014D238,choose_text_draw_fmt,,reached,manual
0x0014D2A8,func_0014D2A8,,reached,generated
0x0014D2E8,func_0014D2E8,,unreferenced,generated
0x0014D358,func_0014D358,,reached,generated
0x0014D3C8,func_0014D3C8,,reached,generated
0x0014D430,func_0014D430,,reached,generated
0x0014D498,func_0014D498,,reached,generated
0x0014D4D8,func_0014D4D8,,unreferenced,generated
0x0014D500,func_0014D500,,unreferenced,generated
0x0014D528,choose_text_width,,reached,manual
0x0014D5A0,choose_text_height,,reached,manual
0x0014D618,choose_text_set_colour,,reached,manual
0x0014D690,func_0014D690,,reached,generated
0x0014D700,func_0014D700,,reached,generated
0x0014D740,choose_0014D740,choose.c,reached,generated
0x0014D790,func_0014D790,choose.c,reached,generated
0x0014D7F8,choose_menu_add_items,choose.c,reached,manual
0x0014D980,choose_0014D980,choose.c,reached,generated
0x0014DA88,choose_0014DA88,choose.c,reached,generated
